latitude,longitude,price,reviews_per_month
37.78056027811679,-122.46363611568049,100.0,1.36
37.77966283662846,-122.46662471954458,140.0,0.56
37.77600567759377,-122.4642277000055,200.0,0.82
37.782669424702256,-122.46974248416552,143.0,3.25
37.775782943129066,-122.46674425059132,250.0,0.22
37.776958766028905,-122.45513509243213,150.0,2.29
37.77529459554757,-122.47303057452685,320.0,0.0
37.781138302702864,-122.44782705747772,575.0,0.69
37.773727768421885,-122.46312879440481,125.0,3.12
37.78173240732129,-122.4653268318873,189.0,0.59
37.77430521618861,-122.4660018072075,119.0,6.19
37.782249820903495,-122.4658448573314,99.0,1.0
37.78412634487466,-122.4628186307568,80.0,0.21
37.77589072400403,-122.45600059707638,650.0,0.0
37.78020033135907,-122.46963855918965,70.0,0.1
37.77673772695931,-122.4665722001494,325.0,0.63
37.785040630665215,-122.4605236951941,150.0,0.0
37.78341088059342,-122.46789246659776,500.0,0.0
37.78295025335022,-122.47384638381924,225.0,2.08
37.78107266500197,-122.47652393021113,200.0,0.0
37.782853267915186,-122.45981487269638,125.0,0.0
37.783369260488726,-122.45960786329792,85.0,1.0
37.776935635307495,-122.4477305502097,75.0,0.23
37.78398029108267,-122.4622076180108,139.0,0.58
37.77461040585396,-122.45680641340395,380.0,1.86
37.77666875575622,-122.4771637173626,85.0,0.13
37.77938393944639,-122.47338233774336,70.0,0.0
37.77421532939331,-122.46773239051605,135.0,5.15
37.779809054224685,-122.46841324942496,65.0,4.4
37.777298919790894,-122.47426790596641,110.0,0.0
37.77649420991719,-122.44781491000359,164.0,0.0
37.776532876631755,-122.47387397974285,295.0,3.24
37.78100822980705,-122.46503370253076,150.0,0.0
37.782601828353,-122.45964746702113,250.0,0.5
37.77797943313199,-122.47812392128417,115.0,1.15
37.78040684950993,-122.47375038033596,70.0,2.0
37.7738168172506,-122.46966366147751,150.0,0.03
37.77637610978661,-122.47053408754878,70.0,3.33
37.7787893153514,-122.47316090620026,225.0,0.95
37.7792639112124,-122.44906727473328,300.0,0.49
37.778216332058,-122.45813412886213,450.0,0.19
37.77463187923652,-122.4701775811525,450.0,0.0
37.776926672005494,-122.45823597974443,100.0,0.47
37.78042343210034,-122.47464711454306,150.0,2.0
37.77392549927463,-122.47687334038372,499.0,4.19
37.77956796326461,-122.45466725823788,125.0,0.39
37.778850828244636,-122.45769399287049,110.0,0.95
37.77914248228251,-122.47126457835148,98.0,0.11
37.77941938729202,-122.47753553274084,79.0,2.76
37.775122051819594,-122.46264136198326,120.0,0.32
37.77715709370269,-122.46271426037056,265.0,0.12
37.774490210940506,-122.46522224327921,69.0,3.78
37.77980934835721,-122.45493955841434,950.0,0.74
37.778523529752654,-122.45691724156059,70.0,0.0
37.77959730881622,-122.47003628889988,275.0,0.8
37.776197544532685,-122.44786623137912,164.0,0.37
37.77463849556711,-122.47564483785757,79.0,1.03
37.77797260874669,-122.45568968628777,160.0,1.49
37.78356860208215,-122.47603751750128,58.0,2.01
37.78399958779535,-122.4613194668005,800.0,0.0
37.78508624615704,-122.4692936021178,350.0,0.47
37.77430898829545,-122.46620211767132,120.0,0.29
37.77745038450272,-122.45320549085241,105.0,4.16
37.78407210332928,-122.46368544841154,130.0,6.57
37.77568223758497,-122.45996875796574,199.0,1.91
37.774882736072456,-122.46361004390585,250.0,0.24
37.78053887031573,-122.47700564562453,900.0,0.0
37.77955082222268,-122.46863896694298,85.0,12.68
37.77679666236818,-122.45862746042835,355.0,0.0
37.775807264771316,-122.45768592001198,198.0,2.18
37.77519677646821,-122.455979885865,52.0,0.0
37.782018260551745,-122.46340200347052,139.0,1.34
37.774612491938775,-122.45600204136956,52.0,0.08
37.777833034062965,-122.46729171228796,350.0,0.0
37.783654127930994,-122.46702826654031,60.0,0.05
37.785914888074096,-122.47691623053068,180.0,1.64
37.7840085629245,-122.46220711542679,150.0,0.0
37.77672205582967,-122.44964131894169,1076.0,0.1
37.785809123145526,-122.46164703309464,110.0,0.29
37.782704507266715,-122.46629650179413,165.0,0.26
37.78001732724619,-122.45393706233952,125.0,0.36
37.77503835178458,-122.46946685866749,208.0,0.12
37.77590036307709,-122.46955057360266,700.0,0.0
37.78760455492864,-122.46467197418464,220.0,0.15
37.78382170139075,-122.45964025438495,89.0,0.22
37.776834904283135,-122.46256296367358,150.0,0.23
37.776647241793405,-122.46552278569786,1000.0,0.0
37.77955471643649,-122.47419152171342,400.0,0.29
37.783874479756435,-122.4740878512557,60.0,0.57
37.78134027988246,-122.46381770747942,56.0,0.71
37.77746497250137,-122.44772632561113,77.0,5.05
37.78133317838237,-122.46927160127184,95.0,12.77
37.77723344066485,-122.46297431992711,185.0,0.0
37.77373314440465,-122.46896603961805,220.0,0.57
37.780863804522326,-122.4599742746327,119.0,4.2
37.77805442206952,-122.47056522732059,125.0,1.75
37.77863791131513,-122.4655471804842,225.0,1.0
37.77821855693447,-122.45656799309513,230.0,0.47
37.78133321824804,-122.45475848437886,75.0,0.0
37.78515864367645,-122.47435504448076,575.0,0.0
37.77771363919822,-122.4716862042379,110.0,0.19
37.77474135764365,-122.45618495175094,229.0,1.65
37.774928677898934,-122.46545643666019,230.0,0.0
37.77519298337139,-122.47794997136768,345.0,0.0
37.77844813531895,-122.46892727447045,135.0,4.05
37.78477876980549,-122.46803496741272,75.0,6.53
37.78326162146276,-122.47487357021429,500.0,0.1
37.77870670187736,-122.46005732255621,181.0,4.34
37.77841835903708,-122.45795745810504,140.0,3.27
37.785472339176096,-122.46456715446756,129.0,0.63
37.7752110741175,-122.47716708318944,300.0,0.34
37.775215554136466,-122.4557244549658,62.0,0.0
37.77593059130409,-122.45457409062084,52.0,0.06
37.78118058025808,-122.4663334077015,375.0,6.56
37.78551208020764,-122.46091369227769,700.0,0.05
37.779333050243075,-122.47027515944521,130.0,2.0
37.776008836187295,-122.45561995586607,90.0,2.23
37.78432978830371,-122.46032219766649,70.0,0.0
37.782490107976216,-122.4590820251918,349.0,5.66
37.77349011156693,-122.46606590282259,350.0,0.08
37.78664562879108,-122.4595884496138,150.0,1.78
37.78290574433321,-122.4594941169539,800.0,0.84
37.774682714057434,-122.4714942754608,600.0,0.12
37.77642684364214,-122.47753045931545,300.0,0.25
37.784032336258704,-122.47515294261059,209.0,1.1
37.78150520463058,-122.45005466427068,71.0,0.0
37.77495449516485,-122.46180857184143,225.0,2.65
37.77685732766593,-122.45567044998764,75.0,0.3
37.780199383131965,-122.47391467995264,60.0,1.0
37.77811394979384,-122.46400970389065,157.0,0.33
37.77640686879281,-122.4614145608391,38.0,0.5
37.77834475611148,-122.46588858505287,489.0,0.0
37.77878323824937,-122.4625652677753,150.0,2.28
37.77796832550907,-122.4723644291113,110.0,6.19
37.778593987579434,-122.46735368603942,175.0,3.65
37.78382300051224,-122.47693460494342,200.0,0.0
37.77661993247892,-122.45661921444768,110.0,1.61
37.784021492403795,-122.46189416111092,200.0,3.33
37.77656379146088,-122.4664483043655,120.0,1.08
37.77930793139575,-122.46160571889351,600.0,1.01
37.777514355578276,-122.45682558217614,80.0,0.06
37.77489886416347,-122.45985998807996,200.0,1.49
37.78186007800007,-122.46267349550214,95.0,0.7
37.774790713225435,-122.47766433410416,200.0,0.34
37.777774434855644,-122.4553065438418,299.0,3.0
37.78634631729165,-122.47262634344266,300.0,0.0
37.78016671583616,-122.45476781216169,130.0,0.14
37.77587352377265,-122.46651450728972,120.0,3.66
37.780270848521056,-122.46107908827244,300.0,0.21
37.78369023664511,-122.46975683655569,115.0,0.43
37.77729556773424,-122.46279330339523,285.0,0.32
37.775320001264525,-122.46653980106754,350.0,0.13
37.77733827169509,-122.46551258871959,450.0,0.28
37.77464644969854,-122.46206038902336,140.0,1.17
37.77525386359369,-122.4650084495038,155.0,0.14
37.796928232843506,-122.43669858736273,200.0,0.63
37.800813244640175,-122.44474123338458,280.0,0.31
37.80286347993753,-122.44462957222488,200.0,0.0
37.80098101057037,-122.43648513591684,400.0,0.0
37.80289980954507,-122.43212459177728,145.0,0.59
37.80541222732307,-122.43853714879863,175.0,0.0
37.800268721167065,-122.44389034180736,70.0,0.12
37.79929881082621,-122.4325022842423,220.0,0.0
37.801351189422725,-122.42696478944998,185.0,0.0
37.799294772324295,-122.43190960776752,450.0,0.0
37.799878565452936,-122.4435761709683,500.0,0.0
37.79859200463137,-122.4362379846459,149.0,5.04
37.80302945678528,-122.43906263776428,1800.0,0.17
37.80555486788412,-122.44275038747314,200.0,0.27
37.80363193264912,-122.4334203670636,381.0,0.36
37.798093588780546,-122.4422352948483,1000.0,0.0
37.80531754622294,-122.43547530460249,350.0,0.27
37.80421702805431,-122.43837478669559,99.0,1.17
37.80434091950715,-122.43911076138208,360.0,1.29
37.79813711513796,-122.4410151373868,700.0,0.0
37.80515334864903,-122.43570167449951,225.0,1.85
37.80034892852047,-122.43139564704092,200.0,0.46
37.80594398887492,-122.43782570167535,249.0,0.63
37.798756543545814,-122.4418422969843,108.0,3.08
37.80316718519257,-122.44203752105652,375.0,1.06
37.80273549912923,-122.4291241546738,350.0,0.0
37.797117113847044,-122.43368792863093,225.0,0.09
37.804627686788244,-122.44130257906832,350.0,0.0
37.79781375189043,-122.42501872883473,209.0,2.96
37.798851634318574,-122.43265102789809,325.0,4.45
37.79776570580345,-122.42479461815351,700.0,0.72
37.79792836876696,-122.42527421165563,129.0,2.88
37.80424407924987,-122.43619748456516,200.0,1.53
37.79998869077321,-122.42500728886273,205.0,0.13
37.80158593069104,-122.44467227755199,150.0,0.96
37.7984599539389,-122.43328761032087,260.0,0.0
37.8017891042474,-122.42561679051796,120.0,0.0
37.80437330571147,-122.43363018389596,125.0,0.0
37.80184316435749,-122.43086864956088,225.0,0.36
37.79951522682562,-122.42821092853785,499.0,1.59
37.80111770835071,-122.44314027014265,195.0,1.4
37.80546526699123,-122.44601092335077,299.0,2.09
37.79977310077643,-122.42463437575451,125.0,2.52
37.79886278647582,-122.43693386994705,750.0,0.0
37.801954147895295,-122.42972951431923,205.0,3.23
37.801777264322226,-122.44091238528898,200.0,0.16
37.79704428947213,-122.42837259507832,1599.0,0.05
37.80298584235622,-122.44265740319356,199.0,0.4
37.79781745742695,-122.4395657696964,120.0,0.71
37.805416256705705,-122.4356160868277,195.0,0.16
37.803084545180006,-122.44431217493755,75.0,0.0
37.797355200380494,-122.43239076443771,100.0,0.13
37.80507084461376,-122.44358259585856,850.0,0.2
37.79966287822845,-122.43795024583548,570.0,0.76
37.799205742324894,-122.43254838395978,450.0,0.35
37.79900080702897,-122.42764020883793,100.0,1.0
37.80659468887103,-122.43876050906158,144.0,1.51
37.801792569096214,-122.4389020477103,250.0,0.0
37.79942399041692,-122.42609829791176,240.0,0.0
37.804485751244705,-122.44506410673964,238.0,0.17
37.80215714617759,-122.43880528548952,319.0,0.61
37.79792953939431,-122.43697898140213,120.0,0.79
37.79860840382624,-122.4412188694174,122.0,4.57
37.79782036926189,-122.42587349601284,99.0,1.98
37.798954639919344,-122.42940090137535,165.0,0.03
37.80399346898089,-122.4402283797337,1000.0,0.0
37.79869539373229,-122.440938066507,185.0,0.03
37.80114312991058,-122.42553613389828,400.0,0.26
37.7995111191084,-122.42663539245359,244.0,0.0
37.800512291459896,-122.4264108237702,80.0,4.65
37.79757055537512,-122.4369269519975,160.0,1.06
37.80087912326832,-122.43992984512234,100.0,0.24
37.80019380085721,-122.4268205236686,85.0,4.1
37.79643393669642,-122.43631189592837,200.0,0.07
37.799700740645044,-122.4366850314055,420.0,4.26
37.80198904009818,-122.42558076716612,190.0,0.39
37.798572019222014,-122.42697559828504,245.0,0.33
37.80756132491951,-122.42879702283358,189.0,1.0
37.806084404852434,-122.44086954264874,159.0,2.55
37.80054211095719,-122.43177939692588,159.0,1.93
37.798840807978465,-122.43296478839883,150.0,0.7
37.80116547319249,-122.44134888059124,600.0,0.16
37.798686324358655,-122.43052954746841,499.0,1.32
37.799400404712976,-122.42671779722794,169.0,0.0
37.7969815368285,-122.44384179838299,250.0,1.82
37.79746864503198,-122.42510562548992,169.0,1.09
37.80030543402968,-122.42865510773285,90.0,0.4
37.79840563436302,-122.43760295357019,179.0,2.52
37.80432485435444,-122.44601381922487,125.0,1.73
37.79792742658577,-122.44593645367212,220.0,0.16
37.79977681835111,-122.42869518689287,90.0,0.0
37.80021503325815,-122.42663281198168,1000.0,0.0
37.80356039109715,-122.42588865524272,395.0,0.82
37.79665236206159,-122.43517809187321,375.0,0.4
37.79992309939413,-122.42612619521073,125.0,0.0
37.79730984016872,-122.43690842135936,114.0,0.33
37.798742600025065,-122.42503969027048,189.0,3.53
37.80098890082349,-122.4245349214967,229.0,0.0
37.802951351717155,-122.4294870813637,125.0,1.28
37.799079261972814,-122.43785975428655,261.0,0.0
37.8044238707446,-122.43761669223349,595.0,0.3
37.80366501883106,-122.42557012471586,195.0,0.0
37.801377957214015,-122.44368695986336,440.0,0.0
37.79798603723508,-122.42900589639223,150.0,2.31
37.797577588173844,-122.43556063657809,149.0,1.43
37.801904495367076,-122.43035588827705,300.0,0.0
37.79834642634051,-122.43459700299906,200.0,1.69
37.803232808709616,-122.42828624027621,300.0,0.66
37.8006603996961,-122.42665102017591,100.0,0.18
37.80434894892043,-122.44513426607044,205.0,3.39
37.801921289900974,-122.42669955962792,285.0,0.55
37.79709659590913,-122.43437460260786,400.0,0.0
37.796377257097724,-122.44627105540287,220.0,0.0
37.80097733180195,-122.43908125479912,381.0,2.31
37.80258804102951,-122.42695253218643,160.0,2.43
37.797573343330065,-122.4256507896683,131.0,1.95
37.801656386288954,-122.44621127803131,125.0,2.93
37.79871910150281,-122.43556012532993,179.0,4.01
37.801229740598934,-122.4319851169678,164.0,1.7
37.80058984908854,-122.4410457498343,190.0,0.16
37.798292769002856,-122.43454240915723,100.0,0.0
37.797100952579534,-122.43436602541985,500.0,0.05
37.80193533001893,-122.44016675535957,139.0,6.48
37.80456924438725,-122.44234663182091,279.0,1.3
37.80391282331892,-122.43037122223387,375.0,0.39
37.803639346173505,-122.42547898997273,100.0,3.29
37.803653261119344,-122.44554516880699,145.0,1.43
37.80656823444672,-122.43500940970057,178.0,5.96
37.802611148859015,-122.42763930449483,109.0,3.28
37.797663710280816,-122.4253355825984,109.0,2.26
37.80356994569436,-122.445294617929,200.0,1.92
37.79861702868797,-122.44142582745421,89.0,0.0
37.80383751350051,-122.43756152453012,200.0,0.51
37.801474436518156,-122.43781294256443,250.0,0.77
37.804616430772974,-122.44094483457269,475.0,0.75
37.804726406110575,-122.43911498261562,125.0,1.13
37.798232903219606,-122.4283010834967,180.0,0.36
37.799512409091726,-122.44022039789893,400.0,0.25
37.798998565793156,-122.42983718865419,220.0,3.93
37.80207602322333,-122.43801103836508,397.0,3.3
37.80319428870389,-122.42565548980473,212.0,0.34
37.79950236361255,-122.4314637137453,109.0,0.57
37.801495943356564,-122.4439836850347,180.0,0.29
37.80632441510462,-122.43648589302263,150.0,0.0
37.80234202417972,-122.42716290462404,1425.0,0.0
37.80433091180959,-122.43468755550201,150.0,2.38
37.79834306712885,-122.43403277783287,169.0,1.64
37.80047555258221,-122.43916503836981,250.0,0.0
37.8042001294054,-122.436217321915,175.0,4.76
37.79785832901684,-122.4257149841008,99.0,3.79
37.7974569345325,-122.43693062343328,400.0,0.0
37.79941871420092,-122.42791094712791,200.0,0.37
37.79782313356841,-122.43308057281227,200.0,0.73
37.79666112794982,-122.43222091264532,599.0,4.18
37.802294047604505,-122.42570618454786,100.0,0.0
37.80249196012847,-122.42952468863213,75.0,1.68
37.803865708859675,-122.42942449892335,185.0,0.59
37.80352098745136,-122.42847995802109,189.0,1.78
37.79944318101664,-122.42783775940687,165.0,0.0
37.799239686466926,-122.42450259118385,120.0,0.35
37.79885370778917,-122.42676166556015,249.0,0.69
37.803400430261924,-122.44007385287864,188.0,0.47
37.80027909480671,-122.42587805268913,235.0,0.15
37.8031122231208,-122.44365560411737,500.0,2.25
37.803330707249714,-122.43962498983946,195.0,0.39
37.80276572702886,-122.43941042831872,800.0,0.0
37.79891381878709,-122.43347245872972,670.0,0.15
37.80142495386124,-122.42706841766126,850.0,0.0
37.80332253983934,-122.43982260577721,350.0,0.54
37.799721662689606,-122.4258803226555,130.0,1.81
37.799550934702026,-122.43815918524992,325.0,1.69
37.797038270077216,-122.43732193477007,99.0,2.44
37.79801332466728,-122.4469425794957,300.0,0.0
37.799424143500794,-122.43280154635201,1500.0,0.05
37.79709956979733,-122.42792674981581,200.0,0.14
37.80542906271032,-122.43826257972836,300.0,0.13
37.796909294754656,-122.43742070948076,135.0,0.0
37.8031780774682,-122.42977370463731,160.0,0.33
37.79839237558459,-122.43055141997624,2200.0,0.0
37.79715261473406,-122.429582976342,95.0,0.72
37.797243089599384,-122.4319386879292,250.0,0.96
37.796765238078436,-122.43133082101009,250.0,1.52
37.79921695318586,-122.4309580744721,175.0,0.26
37.802038367448155,-122.4272837309066,165.0,0.0
37.80177976689254,-122.43718710824848,949.0,0.12
37.80079255820194,-122.4432048390683,150.0,0.96
37.802458916065405,-122.43034459902395,55.0,0.3
37.805401977053954,-122.44400494153318,300.0,0.63
37.79717646626717,-122.43237445033098,200.0,0.0
37.80317143303896,-122.4273902978878,350.0,2.15
37.79864042338065,-122.4468714453515,109.0,0.12
37.797442099926,-122.42535371324543,129.0,3.88
37.801729586007816,-122.42623754245798,250.0,0.0
37.80381918775874,-122.442211235197,115.0,0.26
37.80268011462704,-122.42886727376268,300.0,0.57
37.79797829111564,-122.43022639360369,205.0,2.32
37.79781752670985,-122.43299062373609,400.0,0.0
37.80264394484265,-122.43811002972015,349.0,0.84
37.80527830930045,-122.44026499785481,329.0,0.91
37.800622968455684,-122.42865818100785,190.0,2.73
37.79941384472872,-122.43686955122101,400.0,4.46
37.803236342582785,-122.42541987797914,250.0,1.22
37.80090120448476,-122.43895241360664,127.0,0.0
37.80289690486942,-122.43444487818209,334.0,2.84
37.799414502734535,-122.43568213194723,450.0,0.07
37.801999243996704,-122.43866020267805,500.0,0.0
37.80161344167766,-122.42730253624,120.0,2.4
37.796986761019134,-122.42965779867949,250.0,5.0
37.8011860634842,-122.43293087821377,500.0,0.67
37.7973792199136,-122.42887148912355,105.0,2.0
37.80025321438753,-122.43341996214369,325.0,0.11
37.80477953445971,-122.44099776415742,225.0,1.0
37.802768362357114,-122.44019684438335,145.0,1.16
37.796653396170065,-122.43429284361156,250.0,0.0
37.80208626902544,-122.43870266955349,1200.0,0.0
37.79682777283607,-122.43511199971243,600.0,0.0
37.80008846694979,-122.44286727735658,159.0,4.81
37.80389517043279,-122.43974363068415,1250.0,1.55
37.80171787412727,-122.43501307494164,196.0,3.26
37.79639567219756,-122.44564141760799,1500.0,0.1
37.79898523232869,-122.43160293891904,295.0,0.77
37.798475160827216,-122.42950931290808,264.0,0.64
37.80183817448925,-122.4371159096083,185.0,0.0
37.79984006220671,-122.42585899861156,235.0,0.0
37.79704807778053,-122.44706767177843,190.0,0.85
37.79678257761986,-122.44453050016236,1500.0,0.0
37.799456620637116,-122.42810052605208,695.0,0.0
37.80352440820946,-122.44137462664528,400.0,0.51
37.79881380663849,-122.4438761610342,300.0,1.0
37.804472052815,-122.42729157052786,500.0,0.0
37.801121316262325,-122.44370070566664,125.0,0.35
37.8022820368487,-122.42946853123445,325.0,0.5
37.797032853270906,-122.42935274291693,48.0,0.0
37.797652268077506,-122.43493418689792,122.0,0.89
37.7996485079783,-122.4385586455578,200.0,3.53
37.80413882874514,-122.44057759991857,375.0,0.17
37.80525229661365,-122.43613730106901,320.0,0.0
37.79687859361492,-122.43154390263001,350.0,0.19
37.79838217861553,-122.42822970291057,200.0,0.62
37.79857923341682,-122.4313159917169,225.0,0.45
37.80167785786314,-122.42795335126779,215.0,1.26
37.797001138683775,-122.4377644299024,325.0,0.0
37.798300947803334,-122.42498074301922,315.0,0.13
37.803041530216845,-122.43602031817586,207.0,0.0
37.80488423955821,-122.43787095189607,300.0,0.0
37.80225210912375,-122.44211823738577,585.0,0.72
37.804496855698744,-122.4438963830853,100.0,0.0
37.80171611543091,-122.44447443501377,200.0,0.04
37.797612491987046,-122.43106422715515,250.0,0.34
37.7965130807848,-122.43345713354547,200.0,0.0
37.80156879277846,-122.44135306403471,400.0,0.0
37.804532570637214,-122.44480852039524,214.0,0.24
37.798162693588,-122.4254140283845,290.0,0.12
37.79933284871594,-122.43111157801084,125.0,0.46
37.798643514600755,-122.42780279379309,217.0,3.2
37.803761423908036,-122.42820764088064,180.0,0.0
37.79843441939878,-122.428487214702,84.0,2.34
37.799074328035935,-122.44584470121514,140.0,5.59
37.805737631694925,-122.4357697889933,325.0,0.0
37.80385754006125,-122.44201464532206,585.0,0.32
37.797478929295615,-122.42566359156973,129.0,3.23
37.79778900079185,-122.43952643328173,350.0,0.08
37.79813574102389,-122.4278154355192,173.0,0.52
37.80152176069566,-122.43112596112205,195.0,0.42
37.798190303335794,-122.4425564250222,200.0,0.5
37.80508426855031,-122.44226014454149,250.0,0.14
37.79649057248009,-122.4340502814817,175.0,3.38
37.80374420486383,-122.4259757900763,175.0,2.35
37.796186784266524,-122.43893313826722,700.0,2.76
37.803974789449136,-122.43970560875952,195.0,0.46
37.79917574676911,-122.43883883621746,329.0,2.11
37.79640444907257,-122.43558689274106,201.0,0.1
37.79971763416348,-122.42695327068071,250.0,0.61
37.801526530176055,-122.44656425079724,295.0,0.43
37.79966846935307,-122.44533896678465,2100.0,0.0
37.803423652902474,-122.43736164210665,139.0,4.44
37.79854920698335,-122.44202359927709,186.0,0.71
37.80238277031988,-122.42902015506365,150.0,0.84
37.79888826220419,-122.42408710277357,300.0,1.15
37.80364435201631,-122.4453730659913,228.0,0.1
37.79753172933727,-122.42534196341069,129.0,3.74
37.79796958813727,-122.44671548818174,115.0,0.69
37.802869415817256,-122.42823661908702,175.0,1.45
37.79847292019152,-122.43016178650036,225.0,0.69
37.797785360405435,-122.42577718210458,180.0,1.52
37.80422441356777,-122.42725814780594,250.0,0.47
37.79864120875394,-122.42919668764448,298.0,0.05
37.80350982759077,-122.43883378321807,200.0,0.47
37.806614378313995,-122.43556987405569,1285.0,1.29
37.80549814228055,-122.44802024241731,1000.0,0.1
37.80094060612985,-122.4274962644957,165.0,1.62
37.80159501237321,-122.44525255998764,140.0,0.12
37.803624233538116,-122.44547313365149,385.0,0.47
37.797737956058185,-122.4328930863762,250.0,2.53
37.80052090623929,-122.42657753418587,200.0,0.76
37.8010468628953,-122.43303509880751,199.0,3.68
37.807228356602295,-122.43777864537736,699.0,2.2
37.80501928922777,-122.434150020613,2000.0,0.0
37.799985368853946,-122.4442992947369,425.0,1.0
37.801422091823774,-122.44562935069808,140.0,0.4
37.7974920551749,-122.44257952110986,550.0,1.11
37.805387659109705,-122.43636112590757,395.0,0.59
37.803777596866844,-122.43550145483185,900.0,0.65
37.80388929323522,-122.44319551416709,180.0,0.11
37.800531946501664,-122.438248501399,250.0,1.15
37.80332360723753,-122.44381906784922,475.0,1.35
37.72773465897843,-122.40183143786643,75.0,0.92
37.73263796130464,-122.38792551865669,49.0,2.03
37.733075562392784,-122.39199227381292,65.0,1.98
37.73371778868297,-122.3955978519372,150.0,0.23
37.72053451338892,-122.39644150043428,100.0,0.0
37.72788935770204,-122.37042748617777,60.0,7.94
37.70973155545328,-122.39112926352968,105.0,0.16
37.72842576552973,-122.37020673099056,150.0,0.0
37.711592354923454,-122.38883155029569,950.0,0.0
37.715486716683905,-122.38922416156313,120.0,0.12
37.735067606194136,-122.38799571695442,90.0,5.0
37.738410116531035,-122.38636408542908,120.0,0.16
37.72877387879408,-122.38835602347298,99.0,0.29
37.73879508615097,-122.40217966915593,150.0,0.0
37.73480181744499,-122.39195098642836,142.0,0.0
37.7181695079763,-122.38837665857884,185.0,2.16
37.73364115228834,-122.38895923849812,50.0,0.48
37.73416169457515,-122.39197947051449,77.0,0.23
37.720298131786116,-122.39507513374632,78.0,3.55
37.734072174563664,-122.39526615487864,89.0,0.9
37.73349001763487,-122.38718432055491,300.0,0.0
37.720304708630145,-122.39348474698895,68.0,5.77
37.72995308482288,-122.3957834649385,149.0,1.63
37.73253691908697,-122.38840401219863,120.0,0.48
37.73829550673255,-122.38637903171772,235.0,0.94
37.73386884151565,-122.38357173511551,89.0,1.14
37.7207403670182,-122.39384648817341,78.0,6.33
37.72534171634397,-122.39632087982336,80.0,1.83
37.73520477674576,-122.38566152534156,110.0,3.8
37.719994789078996,-122.39357443226423,100.0,0.06
37.71773643807509,-122.39274439169216,180.0,0.0
37.73504164794906,-122.39281089194859,120.0,4.43
37.73158131912086,-122.39036285951515,99.0,3.07
37.745140306465466,-122.40458661892487,90.0,3.41
37.73491877055292,-122.38684808111955,50.0,2.43
37.73736719803492,-122.39234853821549,36.0,4.0
37.73582996920132,-122.38737405738337,90.0,2.0
37.728699560573844,-122.38980662136781,150.0,7.23
37.73523586288512,-122.38762117100228,50.0,0.51
37.74167743289862,-122.38257816869785,76.0,4.6
37.73978065251626,-122.38594816581943,350.0,0.0
37.728642039063885,-122.38786212408529,150.0,6.09
37.740000191324135,-122.3901814586872,50.0,0.0
37.73340739867657,-122.39274461961992,56.0,0.25
37.720516569988526,-122.39151302990255,118.0,1.71
37.71059903840458,-122.39030087319485,170.0,0.0
37.72013985864935,-122.39349989136784,68.0,4.24
37.71874729584509,-122.39548342059929,110.0,0.27
37.7343616197014,-122.40487520463456,99.0,5.06
37.73436968414478,-122.38882148571932,50.0,1.36
37.73192031973946,-122.38821197899745,120.0,5.19
37.731550982784476,-122.40186296561345,129.0,7.77
37.72828005754933,-122.389741005989,150.0,5.83
37.73539475907664,-122.38552694602494,89.0,2.15
37.73847535532935,-122.38826021238282,350.0,0.62
37.731192420058925,-122.38944589889431,74.0,0.63
37.71157340007439,-122.39458041196428,450.0,0.0
37.723386352466974,-122.39442839737049,130.0,0.1
37.728652625442145,-122.36941856855444,199.0,5.78
37.71277012205971,-122.39591494833536,75.0,1.36
37.71655661939901,-122.38993106134883,99.0,2.13
37.718160736587855,-122.39399733918479,105.0,2.01
37.72988172206914,-122.40042324236006,62.0,6.86
37.72737257634708,-122.3868121788812,50.0,4.29
37.7192345965134,-122.39598346414436,175.0,0.38
37.7302017677852,-122.39827259082763,185.0,4.61
37.720011611606665,-122.39249009291763,85.0,6.63
37.734620069567214,-122.38806168630724,40.0,0.44
37.73156519921,-122.38754409258465,59.0,0.0
37.73201101618304,-122.37463069967306,99.0,3.16
37.739056007150545,-122.3853723352194,200.0,8.31
37.72093158034807,-122.39052758514777,215.0,1.61
37.73522574618142,-122.39437925065658,112.0,4.26
37.72982233463887,-122.39172250720682,115.0,1.6
37.722218532094146,-122.39942953315224,110.0,0.0
37.73437131653799,-122.39533968151585,89.0,0.57
37.73258328210781,-122.39878784833381,106.0,4.15
37.734824405591596,-122.39578333501787,115.0,3.18
37.73159781445807,-122.37317582569251,50.0,5.31
37.73039030708779,-122.39363378751794,73.0,2.12
37.731320502158646,-122.39138088672492,170.0,4.34
37.71754724383433,-122.39659138107321,80.0,2.63
37.727413847378934,-122.39896862609018,109.0,0.42
37.73595591159052,-122.38883819247255,61.0,3.06
37.73908081323667,-122.38356907797605,210.0,5.57
37.7286999924441,-122.37200918966668,150.0,0.0
37.728958840520356,-122.38673410286808,100.0,0.0
37.71791576573664,-122.38867274931194,59.0,0.0
37.730331891259375,-122.38767837455327,65.0,5.07
37.72995417115078,-122.38954707338007,150.0,0.97
37.720894921973525,-122.39444206352807,184.0,2.47
37.72947639462983,-122.40087736569279,75.0,1.49
37.734296833915245,-122.38795042394402,95.0,5.0
37.73326311892698,-122.38689156278153,65.0,0.81
37.73640798411379,-122.38777287224205,62.0,3.2
37.72934526092728,-122.38382645386015,99.0,4.59
37.74892041100139,-122.3970088075542,147.0,0.96
37.729817074648686,-122.36873317232497,280.0,0.88
